COD_ID;DIST;PAC_1;PAC_2;PAC_3;FAS_CON_P;FAS_CON_S;FAS_CON_T;SIT_ATIV;TIP_UNID;POS;ATRB_PER;TEN_LIN_SE;CAP_ELO;CAP_CHA;TAP;CONF;POSTO;POT_NOM;PER_FER;PER_TOT;DAT_CON;CTMT;UNI_TR_S;SUB;CONJ;MUN;BANC;TIP_TRAFO;MRT;DESCR;ARE_LOC;geometry;eu_dis_trs;dist_mar;main_r_dist;n_close_con;is_urb;closest_trd_i;closest_trd_dist;NODE;ENDNODE;g_degree;g_avg_ndeg;g_pagerank;dist_to_trs
7_1071145;46;1136301;ET7_1071145;ET7_1071145;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;24/11/2011;1_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;MT;0; ;NU;POINT (629798.8809560606 8754432.613056334);-1;53359.04836918289;542.3478790939658;2;False;4270;219.7636454189877;113630;48689;1;2.0;7.284332050909795e-06;4830.0
5_1051213;46;966721;ET5_1051213;0;ABC;ABCN;0;AT;38;PD;1;0.22;3H;1;1.0;RA;PT;75.0;330.0;1470.0;24/11/2011;2_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (670769.664016551 8755626.245074296);-1;18300.350077296345;182.76683517787117;128;True;1978;75.80150466568462;96672;2918;1;3.0;6.0924359863638305e-06;1801.89
11_1111291;46;1139911;ET11_1111291;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;09/12/2011;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;T;0; ;UB;POINT (608890.9300425096 8765157.486033225);-1;76814.22026702335;565.460034204784;56;True;3249;98.83674600882142;113991;39536;1;2.0;7.284332050909795e-06;18562.290000000008
8_1080403;46;1139241;ET8_1080403;ET8_1080403;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;10/12/2011;1_SECON_1;1_SECON_1;SECON;12730;2802809;0;MT;0; ;NU;POINT (659506.9809786966 8735299.091058344);-1;18056.841855301267;4511.538040100094;1;False;8293;398.691756951841;113924;68429;2;2.0;1.2098335269066976e-05;9199.009999999995
11_1111295;46;1140241;ET11_1111295;ET11_1111295;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;13/12/2011;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (614335.4510400549 8773521.26806673);-1;76937.10457980925;5977.648411448352;0;False;3450;579.7620030397626;114024;39536;1;2.0;6.9747532947799715e-06;24796.959999999992
11_1111293;46;1140441;ET11_1111293;ET11_1111293;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;13/12/2011;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (608427.28700265 8767947.793092299);-1;78642.94131406673;3235.371175683655;1;False;5240;804.7552636319809;114044;39536;1;3.0;6.0924359863638305e-06;21858.860000000008
11_1111294;46;1140561;ET11_1111294;ET11_1111294;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;13/12/2011;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (608770.1269634824 8768675.867123974);-1;78737.00246974941;3968.683411741497;1;False;3999;796.4838184136453;114056;39536;1;2.0;7.284332050909795e-06;22664.97000000001
8_1080404;46;1139271;ET8_1080404;ET8_1080404;AB;AN;BN;AT;38;PD;1;0.23;1H;1;1.0;RA;PT;15.0;85.0;355.0;16/12/2011;2_SECON_1;1_SECON_1;SECON;12730;2802809;0;MT;0; ;NU;POINT (656064.9339529172 8724325.702060167);-1;16178.137667460529;227.50234974989047;3;False;9143;117.83626495694061;113927;68430;2;2.0;1.1782686341248332e-05;13384.190000000004
5_1051217;46;1141101;ET5_1051217;ET5_1051217;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;23/12/2011;7_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;MT;0; ;NU;POINT (674305.2819545782 8769007.804049596);-1;23555.39684152864;1245.876385879359;25;False;6728;188.0476752776442;114110;150;1;2.0;7.284332050909795e-06;21224.250000000007
8_1080024;46;1153721;ET8_1080024;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;08/02/2012;3_SECON_1;1_SECON_1;SECON;12730;2802809;0;T;0; ;NU;POINT (674338.2659850308 8730531.602093197);-1;3370.1966952896564;4887.067039119526;33;False;5007;237.96529856672188;115372;71128;1;2.0;7.284332050909795e-06;12034.150000000001
9_1090389;46;1143471;ET9_1090389;ET9_1090389;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;30/12/2011;1_SECON_1;1_SECON_1;SECON;12730;2806305;0;MT;0; ;NU;POINT (663844.3009638819 8740825.199105477);-1;18063.485070153078;2417.6964995746716;1;False;4600;483.32325092955256;114347;68429;1;2.0;6.9747532947799715e-06;12401.619999999999
10_1100112;46;1141891;ET10_1100112;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;02/01/2012;1_SEAUA_1;2_SEAUA_1;SEAUA;15600;2805109;0;T;0; ;NU;POINT (645015.4479554073 8762651.668062285);-1;44700.85861543206;6586.903868990491;48;False;8257;66.64356655984295;114189;118082;1;2.0;7.284332050909795e-06;11070.56
10_1100113;46;1141611;ET10_1100113;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;02/01/2012;1_SEAUA_1;2_SEAUA_1;SEAUA;15600;2805109;0;T;0; ;NU;POINT (645068.2950039316 8762737.532115715);-1;44681.85949035212;6492.2025876844855;74;True;4698;78.46686698770473;114161;118082;2;3.0;9.726683483352688e-06;10947.82
4_1040655;46;1144451;ET4_1040655;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;04/01/2012;2_SESAQ_1;1_SESAQ_1;SESAQ;12737;2805802;0;T;0; ;NU;POINT (628814.5160479033 8773124.225082664);-1;63687.18493860068;726.4096383926936;102;True;5248;88.024651296275;114445;44304;1;2.0;6.9686831230911515e-06;4928.719999999999
4_1040656;46;1144411;ET4_1040656;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;04/01/2012;2_SESAQ_1;1_SESAQ_1;SESAQ;12737;2805802;0;T;0; ;NU;POINT (628743.3829748046 8773072.375057135);-1;63730.65252756004;690.7361744263534;86;True;5247;88.024651296275;114441;44304;2;2.0;1.2098335269066976e-05;4970.5599999999995
4_1040657;46;1144391;ET4_1040657;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;04/01/2012;2_SESAQ_1;1_SESAQ_1;SESAQ;12737;2805802;0;T;0; ;NU;POINT (628724.4379612242 8773158.842062972);-1;63783.52277840928;779.2538657178494;101;True;5248;88.51811474550881;114439;44304;1;2.0;7.284332050909795e-06;5059.1
3_1030362;46;1144931;ET3_1030362;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;05/01/2012;1_SETMG_1;2_SETMG_1;SETMG;12743;2801702;0;T;0; ;NU;POINT (631649.0670302822 8734796.82107453);-1;42693.21300915253;507.7432621695691;1;False;5871;344.9313080822656;114493;17749;2;2.0;1.2098335269066976e-05;9964.749999999996
11_1111296;46;1149441;ET11_1111296;ET11_1111296;AB;AN;BN;AT;38;PD;1;0.23;1H;1;1.0;RA;PT;15.0;85.0;355.0;18/01/2012;1_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (612266.6350398955 8798265.502042126);-1;90569.07947743879;29662.233416877385;1;False;1874;640.5323412832768;114944;39536;2;2.0;1.2098335269066976e-05;62634.09
8_1080187;46;707641;ET8_1080187;0;ABC;ABCN;0;AT;38;PD;1;0.22;3H;1;1.0;RA;PT;75.0;330.0;1470.0;11/02/2012;3_SECON_1;1_SECON_1;SECON;12730;2802809;0;T;0; ;NU;POINT (673246.5590227433 8735994.020065084);-1;7879.998061384486;431.2928795703701;79;True;6809;97.64289952486385;70764;71128;1;3.0;5.886050148943949e-06;11492.370000000006
5_1051226;46;1154571;ET5_1051226;ET5_1051226;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;14/02/2012;7_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;MT;0; ;NU;POINT (671202.9369712762 8770322.911116634);-1;26805.413988630244;4299.936374106253;1;False;5259;240.34035753715816;115457;150;1;2.0;7.284332050909795e-06;26635.559999999998
5_1050547;46;1155791;ET5_1050547;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;14/02/2012;7_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;NU;POINT (675789.2330421619 8770449.389085378);-1;23283.613124512973;1291.3440022063803;1;False;4945;224.56302963695768;115579;150;2;2.0;1.3027071537456445e-05;23330.300000000007
1_1010060;46;81401;ET1_1010060;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;15/02/2012;2_SEAUA_1;2_SEAUA_1;SEAUA;15600;2800407;0;T;0; ;NU;POINT (654922.8639824485 8752058.664054617);-1;32089.29554918013;4533.938951762053;4;False;10218;434.7125056161068;8140;118079;2;2.0;1.2098335269066976e-05;7448.150000000001
1_1010058;46;81541;ET1_1010058;ET1_1010058;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;10.0;60.0;260.0;25/02/2012;2_SEAUA_1;2_SEAUA_1;SEAUA;15600;2800407;0;MT;0; ;NU;POINT (655504.2050006096 8751571.600040121);-1;31394.744847283342;3859.184618959785;12;False;8930;240.94369963555943;8154;118079;2;2.0;1.2098335269066976e-05;8254.150000000001
4_1040674;46;1156991;ET4_1040674;ET4_1040674;AB;AN;BN;AT;38;PD;1;0.23;1H;1;1.0;RA;PT;15.0;85.0;355.0;29/02/2012;2_SESAQ_1;1_SESAQ_1;SESAQ;12737;2805802;0;MT;0; ;NU;POINT (619860.367989195 8789293.139041323);-1;79284.26385837271;18671.548805188486;1;False;5025;409.313529669143;115699;44304;1;2.0;7.175068960511034e-06;24972.459999999992
4_1040675;46;1157101;ET4_1040675;ET4_1040675;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;15.0;85.0;355.0;29/02/2012;2_SESAQ_1;1_SESAQ_1;SESAQ;12737;2805802;0;MT;0; ;NU;POINT (620051.0679668451 8789793.389059931);-1;79392.63398180615;19073.349981671;0;False;5257;535.3658212781875;115710;44304;1;2.0;7.284332050909795e-06;25444.069999999992
5_1051186;46;1157511;ET5_1051186;ET5_1051186;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;02/03/2012;6_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;MT;0; ;NU;POINT (671141.3479850582 8770090.5960628);-1;26709.836478011268;4210.337462703518;0;False;4211;203.85334852943353;115751;13867;1;3.0;6.0924359863638305e-06;20018.139999999974
5_1051228;46;1000341;ET5_1051228;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;02/03/2012;2_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (671061.6100402151 8756026.559098408);-1;18242.41531537318;240.31914689392298;108;True;1322;137.94314428979112;100034;2918;1;2.0;7.284332050909795e-06;2549.1600000000003
5_1051197;46;1128121;ET5_1051197;0;ABC;ABCN;0;AT;38;PD;1;0.38;1H;1;1.0;RA;PT;30.0;170.0;740.0;06/03/2012;5_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (669128.8559551126 8754268.140111648);-1;19192.455222036348;760.0920814951224;122;True;5047;49.11072882800676;112812;12988;2;2.5;1.0706123538789948e-05;1627.81
5_1051238;46;964871;ET5_1051238;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;07/03/2012;2_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (672701.4189894954 8757224.662045643);-1;17525.503772723365;1147.3036674799332;150;True;9433;163.47789891708595;96487;2918;1;2.0;6.9686831230911515e-06;4999.11
13_1130350;46;1185831;ET13_1130350;ET13_1130350;AB;AN;BN;AT;38;PD;1;0.44;05H;1;1.0;RA;PT;5.0;50.0;160.0;05/10/2012;2_SECON_1;1_SECON_1;SECON;12730;2917904;0;MT;0; ;NU;POINT (660937.2389777754 8721374.529097263);-1;10498.735413972157;2820.306720198522;1;False;8704;425.61146833351233;118583;68430;1;2.0;7.175068960511034e-06;19482.789999999997
4_1040679;46;454041;ET4_1040679;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;22/10/2012;2_SESAQ_1;1_SESAQ_1;SESAQ;12737;2805802;0;T;0; ;NU;POINT (628738.3469877044 8772604.01810961);-1;63544.06502912942;233.98709756212347;98;True;3159;109.677858133431;45404;44304;2;2.0;1.2098335269066976e-05;4671.4800000000005
5_1051239;46;1004481;ET5_1051239;0;ABC;ABCN;0;AT;38;PD;1;0.38;05H;1;1.0;RA;PT;15.0;100.0;440.0;29/10/2012;2_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;UB;POINT (671083.4370145364 8754130.588043556);-1;17347.56306667808;1011.6214138352099;158;True;8717;61.262226020572214;100448;2918;1;2.0;7.284332050909795e-06;925.3900000000001
7_1071169;46;1187731;ET7_1071169;ET7_1071169;AB;AN;BN;AT;38;PD;1;0.22;05H;1;0.957;RA;PT;5.0;50.0;160.0;31/10/2012;3_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;MT;0; ;NU;POINT (634068.3870457346 8747131.655072678);-1;46090.687746867785;1989.8349862491968;1;False;3572;186.94337840013407;118773;57158;2;2.0;1.1788756512937153e-05;15656.530000000004
4_1040683;46;769441;ET4_1040683;ET4_1040683;AB;AN;BN;AT;38;PD;1;0.22;05H;1;0.957;RA;PT;5.0;50.0;160.0;05/11/2012;2_SESAQ_1;1_SESAQ_1;SESAQ;12737;2805802;0;MT;0; ;NU;POINT (627880.3000326653 8772153.497112367);-1;64150.52956149465;20.90929204494931;1;False;3555;247.91494392094597;76944;44304;2;2.0;1.2098335269066976e-05;3426.43
8_1080459;46;1236331;ET8_1080459;ET8_1080459;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;05/07/2013;1_SECON_1;1_SECON_1;SECON;12730;2802809;0;MT;0; ;NU;POINT (652095.8909732712 8731060.7261062);-1;22755.92388221923;8014.342419451984;3;False;7374;206.50646839142277;123633;68429;2;2.5;1.0912509376209831e-05;32422.2
14_1141163;46;1236451;ET14_1141163;ET14_1141163;AB;AN;BN;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;5.0;50.0;160.0;03/04/2013;3_SETMG_1;2_SETMG_1;SETMG;12743;2927002;0;MT;0; ;NU;POINT (611209.0679641181 8731123.389086679);-1;59286.119995050925;1532.0319718453306;0;False;6601;852.8350497802838;123645;30823;1;2.0;7.284332050909795e-06;23649.559999999987
14_1141167;46;1239561;ET14_1141167;ET14_1141167;AB;AN;BN;AT;38;PD;1;0.44;05H;1;1.0;RA;PT;5.0;50.0;160.0;14/10/2013;2_SETMG_1;2_SETMG_1;SETMG;12743;2927002;0;MT;0; ;NU;POINT (614608.0679960728 8721743.389057793);-1;52025.57533873852;8273.428186326368;1;False;6995;346.31285151506796;123956;19980;1;2.0;7.284332050909795e-06;26940.239999999976
14_1141160;46;1239421;ET14_1141160;ET14_1141160;AB;AN;BN;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;5.0;50.0;160.0;03/04/2013;2_SETMG_1;2_SETMG_1;SETMG;12743;2927002;0;MT;0; ;NU;POINT (616078.0679771522 8718858.389054734);-1;49413.41551315424;6262.377424317049;1;False;4588;324.61642207258683;123942;19980;1;2.0;6.762297285671269e-06;44431.74999999999
14_1141168;46;1240531;ET14_1141168;ET14_1141168;AB;AN;BN;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;5.0;50.0;160.0;15/05/2013;3_SETMG_1;2_SETMG_1;SETMG;12743;2927002;0;MT;0; ;NU;POINT (610049.0680351625 8733195.389035499);-1;61255.23621341276;157.59283408828517;0;False;6069;280.26925393634656;124053;30823;1;2.0;7.175068960511033e-06;25371.409999999985
4_1040126;46;463041;ET4_1040126;ET4_1040126;AB;AN;BN;AT;38;PD;1;0.23;1H;1;1.0;RA;PT;15.0;85.0;355.0;10/10/2013;2_SESAQ_1;1_SESAQ_1;SESAQ;12737;2805802;0;MT;0; ;NU;POINT (636028.3889795498 8773438.693087965);-1;57337.747557984054;1444.9879358754329;5;False;8962;252.5025398967592;46304;44304;2;2.0;1.1989072178668214e-05;15859.149999999992
2_1020400;46;1240861;ET2_1020400;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;28/10/2013;1_SEAUA_1;2_SEAUA_1;SEAUA;15600;2800670;0;T;0; ;NU;POINT (648879.0680281294 8766710.389086286);-1;42832.23170806866;1294.0836482365628;1;False;2948;180.34258515046596;124086;118082;2;2.0;1.3027071537456445e-05;15852.719999999998
2_1020399;46;1240801;ET2_1020399;ET2_1020399;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;28/10/2013;1_SEAUA_1;2_SEAUA_1;SEAUA;15600;2800670;0;MT;0; ;NU;POINT (653945.0679958588 8777005.389119478);-1;44492.443144569384;2614.2995145174664;0;False;157;559.6349665803997;124080;118082;1;2.0;7.284332050909795e-06;29268.029999999995
2_1020401;46;1240901;ET2_1020401;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;28/10/2013;1_SEAUA_1;2_SEAUA_1;SEAUA;15600;2800670;0;T;0; ;NU;POINT (649055.0679698408 8766904.38911847);-1;42766.92497704152;1128.1911941542455;1;False;5274;261.9389088510342;124090;118082;1;2.0;7.284332050909795e-06;16118.069999999998
10_1100120;46;1240991;ET10_1100120;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;29/10/2013;1_SEAUA_1;2_SEAUA_1;SEAUA;15600;2805109;0;T;0; ;UB;POINT (645554.722982367 8762544.803048797);-1;44158.6936275313;6245.249637194645;51;True;3974;104.74011559524786;124099;118082;1;2.0;6.9747532947799715e-06;11281.230000000001
5_1051308;46;1241181;ET5_1051308;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;30/10/2013;7_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;T;0; ;NU;POINT (674422.7609634786 8768493.469073299);-1;23144.537465390094;736.3935552857548;2;False;9897;10.000284570486894;124118;150;2;1.5;1.5546549857239642e-05;21405.410000000007
7_1071209;46;1239871;ET7_1071209;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;10/07/2013;3_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;T;0; ;NU;POINT (636341.7999974297 8747254.635084609);-1;44123.08022875762;13.306256694025484;47;False;2460;37.0650859730988;123987;57158;2;2.0;1.1479177756807329e-05;8209.320000000002
7_2070254;46;1241371;ET7_2070254;0;ABC;ABCN;0;AT;38;O;1;0.38;10K;1;1.0;RA;PT;225.0;765.0;3465.0;09/10/2013;3_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;T;0; ;NU;POINT (637156.345965615 8745037.29610445);-1;42390.30058902241;108.75821298556541;0;False;4986;208.103914078289;124137;57158;1;3.0;6.088389205237951e-06;10794.750000000002
7_1071204;46;1243671;ET7_1071204;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;19/11/2013;3_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;T;0; ;UB;POINT (634043.5759849283 8750950.288107101);-1;47928.926359744335;160.23476113095657;14;False;5284;56.226656553474726;124367;57158;2;1.5;1.5655812947638404e-05;4310.129999999999
8_1080463;46;1243271;ET8_1080463;ET8_1080463;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;18/11/2013;1_SECON_1;1_SECON_1;SECON;12730;2802809;0;MT;0; ;NU;POINT (648625.777997843 8730641.412061132);-1;25664.97088500119;9597.518571781327;1;False;7376;415.01755387365904;124327;68429;1;2.0;7.284332050909795e-06;30361.729999999996
14_1141170;46;1243321;ET14_1141170;ET14_1141170;AB;AN;BN;AT;38;PD;1;0.44;05H;1;1.0;RA;PT;10.0;60.0;260.0;05/03/2013;2_SETMG_1;2_SETMG_1;SETMG;12743;2927002;0;MT;0; ;NU;POINT (616197.8699769757 8721152.625124522);-1;50340.106939692574;6768.97964602212;1;False;6992;411.87314892701846;124332;19980;1;2.0;7.284332050909795e-06;27842.229999999974
7_1071203;46;1243771;ET7_1071203;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;19/11/2013;3_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;T;0; ;UB;POINT (633992.8820190183 8750925.966126764);-1;47960.366705912085;104.95039337170446;16;False;5281;56.226656553474726;124377;57158;2;2.0;1.2098335269066976e-05;4272.58
2_1020407;46;1244291;ET2_1020407;ET2_1020407;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;26/11/2013;1_SEAUA_1;2_SEAUA_1;SEAUA;15600;2800670;0;MT;0; ;NU;POINT (654478.5560052996 8776368.74605654);-1;43679.25225523167;1885.4526877413102;0;False;157;381.3191283918581;124429;118082;1;2.0;6.9747532947799715e-06;28628.129999999997
7_1071202;46;1243481;ET7_1071202;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;19/11/2013;3_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;T;0; ;UB;POINT (633966.1329530529 8750849.483046638);-1;47944.88038589458;38.24569050157541;7;False;5284;81.02576180225032;124348;57158;1;2.0;6.9747532947799715e-06;4176.5
7_1071205;46;1243891;ET7_1071205;0;ABC;ABCN;0;AT;38;PD;1;0.22;2H;1;1.0;RA;PT;45.0;220.0;1000.0;19/11/2013;3_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;T;0; ;NU;POINT (633909.5559947288 8751040.429053757);-1;48090.13556980885;105.15210945251212;17;False;9068;114.87132291361107;124389;57158;1;2.0;7.284332050909795e-06;4414.359999999998
11_1111397;46;1244421;ET11_1111397;ET11_1111397;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;27/11/2013;3_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (614864.150043498 8777942.731056537);-1;78395.04847224042;9869.080763706435;1;False;3808;383.1638293813369;124442;47972;2;2.0;1.1788756512937153e-05;16750.87
8_1080464;46;684361;ET8_1080464;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;27/11/2013;1_SECON_1;1_SECON_1;SECON;12730;2802809;0;T;0; ;NU;POINT (664716.6839924855 8730758.066048043);-1;11352.272416630205;5.6765517440487905;1;False;5012;432.56175035032027;68436;68429;2;2.0;1.2098335269066976e-05;399.08000000000004
7_1071201;46;1244331;ET7_1071201;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;27/11/2013;2_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;T;0; ;UB;POINT (632288.2610297392 8754014.287047181);-1;51023.528461611044;305.77633111375263;45;False;7256;174.13087759051504;124433;54786;1;2.0;7.284332050909795e-06;507.33000000000004
11_1111398;46;1244621;ET11_1111398;ET11_1111398;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;27/11/2013;3_SESAQ_1;1_SESAQ_1;SESAQ;12737;2807402;0;MT;0; ;NU;POINT (614549.7530372718 8779316.247054055);-1;79236.38933322101;11259.323848449814;1;False;5288;1409.0392730373012;124462;47972;1;2.0;7.284332050909795e-06;18420.139999999996
5_1051304;46;1244791;ET5_1051304;ET5_1051304;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;30/07/2013;7_SEEST_1;1_SEEST_1;SEEST;15602;2802106;0;MT;0; ;NU;POINT (680772.2600269177 8767204.222121576);-1;17361.58608737291;4489.581362597414;0;False;8811;532.9088082379194;124479;150;1;2.0;7.284332050909795e-06;21364.65000000001
8_1080315;46;702931;ET8_1080315;ET8_1080315;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;03/10/2013;3_SECON_1;1_SECON_1;SECON;12730;2802809;0;MT;0; ;NU;POINT (671712.2129620786 8734946.1511031);-1;8295.274109442636;79.27920714094616;0;False;8376;165.7552577405005;70293;71128;2;2.5;1.0912509376209831e-05;9569.990000000002
8_1080465;46;1244861;ET8_1080465;ET8_1080465;AB;AN;BN;AT;38;PD;1;0.23;05H;1;1.0;RA;PT;5.0;50.0;160.0;03/10/2013;2_SECON_1;1_SECON_1;SECON;12730;2802809;0;MT;0; ;NU;POINT (654383.8460009238 8725399.658109456);-1;18162.799616988865;2220.3539669475363;1;False;5405;364.7002643656321;124486;68430;1;2.0;7.175068960511034e-06;15462.090000000004
10_1100121;46;1245121;ET10_1100121;0;ABC;ABCN;0;AT;38;PD;1;0.22;05H;1;1.0;RA;PT;15.0;100.0;440.0;29/11/2013;1_SEAUA_1;2_SEAUA_1;SEAUA;15600;2805109;0;T;0; ;NU;POINT (645664.0730273945 8762019.896062993);-1;43872.371614128155;6534.1225558418455;52;True;3972;106.96466764767598;124512;118082;2;1.5;1.5655812947638404e-05;9894.76
10_1100122;46;1244961;ET10_1100122;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;29/11/2013;1_SEAUA_1;2_SEAUA_1;SEAUA;15600;2805109;0;T;0; ;UB;POINT (645934.6060124417 8762498.246075585);-1;43787.13747355249;6002.720265739512;31;False;4537;123.20145942893008;124496;118082;2;2.0;1.3027071537456445e-05;11680.47
7_1071197;46;1245041;ET7_1071197;0;ABC;ABCN;0;AT;38;PD;1;0.22;1H;1;1.0;RA;PT;30.0;170.0;740.0;29/11/2013;1_SEITI_1;1_SEITI_1;SEITI;15601;2803005;0;T;0; ;UB;POINT (631257.234021701 8752978.103037223);-1;51359.438222120196;666.7235634549721;94;True;8233;44.299439830869886;124504;48689;1;2.0;7.284332050909795e-06;2815.5999999999985
14_2140227;46;1245221;ET14_2140227;0;ABC;ABCN;0;AT;38;O;1;0.38;5H;1;1.0;RA;PT;112.5;440.0;1990.0;29/11/2013;3_SETMG_1;2_SETMG_1;SETMG;12743;2927002;0;T;0; ;UB;POINT (616453.9330066128 8730319.520090552);-1;54241.55907779053;16.835671716345004;146;True;9084;21.198682350911085;124522;30823;1;3.0;5.576471392814126e-06;17396.070000000007
